$GPRMC,020444.000,A,3851.9007,N,07716.1423,W,34.47,270.49,250313,,,A*42,-0.01,-0.14,-1.14
$GPRMC,020445.000,A,3851.9008,N,07716.1542,W,34.21,270.09,250313,,,A*4E,0.03,-0.20,-1.18
$GPRMC,020446.000,A,3851.9008,N,07716.1661,W,33.73,269.18,250313,,,A*47,0.02,-0.12,-1.24
$GPRMC,020447.000,A,3851.9008,N,07716.1774,W,32.23,268.47,250313,,,A*4C,-0.03,-0.10,-1.20
$GPRMC,020448.000,A,3851.9005,N,07716.1882,W,30.05,266.19,250313,,,A*4B,-0.02,-0.10,-1.13
$GPRMC,020449.000,A,3851.9005,N,07716.1973,W,26.14,267.04,250313,,,A*4F,-0.10,-0.05,-1.18
$GPRMC,020450.000,A,3851.9004,N,07716.2059,W,24.49,265.84,250313,,,A*44,-0.14,-0.54,-1.20
$GPRMC,020451.000,A,3851.9018,N,07716.2122,W,21.07,279.57,250313,,,A*49,-0.02,-0.66,-1.22
$GPRMC,020452.000,A,3851.9048,N,07716.2168,W,18.26,298.92,250313,,,A*4E,0.16,-0.36,-1.12
$GPRMC,020453.000,A,3851.9104,N,07716.2175,W,17.54,336.88,250313,,,A*4E,0.29,-0.20,-1.20
$GPRMC,020454.000,A,3851.9163,N,07716.2188,W,21.53,346.39,250313,,,A*45,0.23,-0.14,-1.16
$GPRMC,020455.000,A,3851.9234,N,07716.2197,W,25.46,349.62,250313,,,A*4A,0.28,-0.08,-1.15
$GPRMC,020456.000,A,3851.9309,N,07716.2212,W,28.01,347.43,250313,,,A*4B,0.18,0.01,-1.23
$GPRMC,020457.000,A,3851.9388,N,07716.2235,W,28.86,343.02,250313,,,A*48,0.21,-0.12,-1.22
$GPRMC,020458.000,A,3851.9468,N,07716.2270,W,30.04,340.96,250313,,,A*42,0.02,-0.04,-1.21
$GPRMC,020459.000,A,3851.9555,N,07716.2324,W,32.70,333.69,250313,,,A*49,0.20,-0.03,-1.24
$GPRMC,020500.000,A,3851.9638,N,07716.2383,W,34.02,330.70,250313,,,A*49,0.24,-0.10,-1.25
$GPRMC,020501.000,A,3851.9722,N,07716.2447,W,34.69,329.55,250313,,,A*4F,0.10,-0.03,-1.25
$GPRMC,020502.000,A,3851.9803,N,07716.2510,W,33.84,329.07,250313,,,A*40,0.16,0.03,-1.21
$GPRMC,020503.000,A,3851.9883,N,07716.2576,W,32.92,328.08,250313,,,A*41,0.04,-0.03,-1.18
$GPRMC,020504.000,A,3851.9959,N,07716.2643,W,32.12,326.84,250313,,,A*47,0.13,-0.05,-1.14
$GPRMC,020505.000,A,3852.0027,N,07716.2711,W,30.35,325.28,250313,,,A*48,0.13,-0.03,-1.24
$GPRMC,020506.000,A,3852.0076,N,07716.2804,W,29.28,318.69,250313,,,A*4B,0.01,-0.16,-1.20
$GPRMC,020507.000,A,3852.0114,N,07716.2912,W,29.30,311.65,250313,,,A*45,0.07,-0.09,-1.23
$GPRMC,020508.000,A,3852.0146,N,07716.3033,W,28.81,304.83,250313,,,A*41,0.04,-0.01,-1.13
$GPRMC,020509.000,A,3852.0170,N,07716.3158,W,28.44,297.42,250313,,,A*46,-0.02,-0.12,-1.14
$GPRMC,020510.000,A,3852.0197,N,07716.3275,W,28.27,293.68,250313,,,A*42,-0.01,-0.03,-1.15
$GPRMC,020511.000,A,3852.0221,N,07716.3385,W,28.69,291.28,250313,,,A*4F,-0.02,-0.08,-1.18
$GPRMC,020512.000,A,3852.0244,N,07716.3485,W,26.30,290.10,250313,,,A*40,0.02,-0.20,-1.18
$GPRMC,020513.000,A,3852.0264,N,07716.3574,W,22.74,290.19,250313,,,A*41,0.05,-0.21,-1.14
$GPRMC,020514.000,A,3852.0285,N,07716.3648,W,20.45,289.44,250313,,,A*45,-0.03,-0.57,-1.21
$GPRMC,020515.000,A,3852.0310,N,07716.3703,W,16.14,305.06,250313,,,A*45,-0.07,-0.39,-1.17
$GPRMC,020516.000,A,3852.0344,N,07716.3735,W,14.76,321.37,250313,,,A*40,0.16,-0.42,-1.15
